"","origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","time_hour"
"234","JFK",2023,1,10,17,41,28,59.55,260,9.20624,10.5943568672,0,1016.7,10,2023-01-10 17:00:00
"235","JFK",2023,1,10,18,40,28,62.15,270,10.35702,11.9186514756,0,1016.8,10,2023-01-10 18:00:00
"236","JFK",2023,1,10,19,41,28,59.55,260,9.20624,10.5943568672,0,1016.8,10,2023-01-10 19:00:00
"237","JFK",2023,1,10,20,40,28.9,64.49,290,10.35702,11.9186514756,0,1017.1,10,2023-01-10 20:00:00
"238","JFK",2023,1,10,21,41,28.9,61.79,240,10.35702,11.9186514756,0,1017.3,10,2023-01-10 21:00:00
"239","JFK",2023,1,10,22,41,28,59.55,290,8.05546,9.2700622588,0,1017.9,10,2023-01-10 22:00:00
"240","JFK",2023,1,10,23,41,27,57.15,290,5.7539,6.621473042,0,1018.4,10,2023-01-10 23:00:00
"241","JFK",2023,1,11,0,40,27,59.65,340,8.05546,9.2700622588,0,1018.9,10,2023-01-11
"242","JFK",2023,1,11,1,40,25,54.9,340,9.20624,10.5943568672,0,1019.3,10,2023-01-11 01:00:00
"243","JFK",2023,1,11,2,40,25,54.9,350,10.35702,11.9186514756,0,1019.8,10,2023-01-11 02:00:00
"244","JFK",2023,1,11,3,40,25,54.9,340,9.20624,10.5943568672,0,1020,10,2023-01-11 03:00:00
"245","JFK",2023,1,11,4,39,25,56.86,360,9.20624,10.5943568672,0,1020.5,10,2023-01-11 04:00:00
"246","JFK",2023,1,11,5,38,27,64.49,360,5.7539,6.621473042,0,1020.6,10,2023-01-11 05:00:00
"247","JFK",2023,1,11,6,37,27,66.82,30,9.20624,10.5943568672,0,1020.9,10,2023-01-11 06:00:00
"248","JFK",2023,1,11,7,36,25,63.98,30,9.20624,10.5943568672,0,1021.8,10,2023-01-11 07:00:00
"249","JFK",2023,1,11,8,36,25,63.98,40,8.05546,9.2700622588,0,1022,10,2023-01-11 08:00:00
"250","JFK",2023,1,11,9,35,23,60.99,20,9.20624,10.5943568672,0,1022.7,10,2023-01-11 09:00:00
"251","JFK",2023,1,11,10,35,23,60.99,10,10.35702,11.9186514756,0,1022.4,10,2023-01-11 10:00:00
"252","JFK",2023,1,11,11,35,24.1,63.86,40,11.5078,13.242946084,0,1022.6,10,2023-01-11 11:00:00
"253","JFK",2023,1,11,12,35,23,60.99,40,12.65858,14.5672406924,0,1023.9,10,2023-01-11 12:00:00
"254","JFK",2023,1,11,13,35,24.1,63.86,30,8.05546,9.2700622588,0,1024.3,10,2023-01-11 13:00:00
"255","JFK",2023,1,11,14,36,24.1,61.62,30,8.05546,9.2700622588,0,1024.9,10,2023-01-11 14:00:00
"256","JFK",2023,1,11,15,38,24.1,57.18,60,10.35702,11.9186514756,0,1025,10,2023-01-11 15:00:00
"257","JFK",2023,1,11,16,39,23,52.3,60,8.05546,9.2700622588,0,1024.8,10,2023-01-11 16:00:00
"258","JFK",2023,1,11,17,39,21.9,49.93,50,5.7539,6.621473042,0,1024,10,2023-01-11 17:00:00
"259","JFK",2023,1,11,18,40,21.9,48.21,NA,NA,NA,0,1023.6,10,2023-01-11 18:00:00
"260","JFK",2023,1,11,19,39,21.9,49.93,30,5.7539,6.621473042,0,1024.1,10,2023-01-11 19:00:00
"261","JFK",2023,1,11,20,38,24.1,57.18,0,0,0,0,1024.6,10,2023-01-11 20:00:00
"262","JFK",2023,1,11,21,37,24.1,59.24,130,9.20624,10.5943568672,0,1024.4,10,2023-01-11 21:00:00
"263","JFK",2023,1,11,22,36,24.1,61.62,100,5.7539,6.621473042,0,1025.2,10,2023-01-11 22:00:00
"264","JFK",2023,1,11,23,36,26.1,66.97,100,2.30156,2.6485892168,0,1024.9,10,2023-01-11 23:00:00
"265","JFK",2023,1,12,0,34,27,75.26,80,5.7539,6.621473042,0,1025,10,2023-01-12
"266","JFK",2023,1,12,1,33,27,78.03,80,5.7539,6.621473042,0,1024.9,10,2023-01-12 01:00:00
"267","JFK",2023,1,12,2,33,27,78.03,60,5.7539,6.621473042,0,1025.2,10,2023-01-12 02:00:00
"268","JFK",2023,1,12,3,35,27,72.04,60,8.05546,9.2700622588,0,1025,10,2023-01-12 03:00:00
"269","JFK",2023,1,12,4,35,28,75.06,60,4.60312,5.2971784336,0,1024.6,10,2023-01-12 04:00:00
"270","JFK",2023,1,12,5,36,28,72.43,50,8.05546,9.2700622588,0,1024.1,10,2023-01-12 05:00:00
"271","JFK",2023,1,12,6,37,28.9,72.24,40,5.7539,6.621473042,0,1024,10,2023-01-12 06:00:00
"272","JFK",2023,1,12,7,38,30.9,75.64,60,5.7539,6.621473042,0,1023.1,10,2023-01-12 07:00:00
"273","JFK",2023,1,12,8,39,33,79.17,70,5.7539,6.621473042,0,1022.6,10,2023-01-12 08:00:00
"274","JFK",2023,1,12,9,40,34,79.25,80,8.05546,9.2700622588,0,1022.3,10,2023-01-12 09:00:00
"275","JFK",2023,1,12,10,43,38,82.04,80,8.05546,9.2700622588,0,1022.2,10,2023-01-12 10:00:00
"276","JFK",2023,1,12,11,43,39,85.66,90,10.35702,11.9186514756,1e-04,1022.2,10,2023-01-12 11:00:00
"277","JFK",2023,1,12,12,42,41,95.84,80,8.05546,9.2700622588,0.01,1022.2,10,2023-01-12 12:00:00
"278","JFK",2023,1,12,13,43,41,92.58,0,0,0,0.01,1022.3,5,2023-01-12 13:00:00
"279","JFK",2023,1,12,14,44.6,44.6,100,100,8.05546,9.2700622588,0.01,1022,8,2023-01-12 14:00:00
"280","JFK",2023,1,12,15,46,43,89.2,90,8.05546,9.2700622588,0,1021.4,10,2023-01-12 15:00:00
"281","JFK",2023,1,12,16,47,45,93.06,100,8.05546,9.2700622588,0,1019.7,10,2023-01-12 16:00:00
"282","JFK",2023,1,12,17,48,46,92.74,100,11.5078,13.242946084,0,1018,10,2023-01-12 17:00:00
"283","JFK",2023,1,12,18,49,46,89.67,110,10.35702,11.9186514756,0,1016.9,10,2023-01-12 18:00:00
"284","JFK",2023,1,12,19,49,47,92.77,110,10.35702,11.9186514756,0,1016,10,2023-01-12 19:00:00
"285","JFK",2023,1,12,20,51,46,82.62,110,11.5078,13.242946084,0,1015,10,2023-01-12 20:00:00
"286","JFK",2023,1,12,21,52,47,82.68,130,19.56326,22.5130083428,0,1013.1,10,2023-01-12 21:00:00
"287","JFK",2023,1,12,22,51.8,48.2,87.47,130,18.41248,21.1887137344,0,1012.8,10,2023-01-12 22:00:00
"288","JFK",2023,1,12,23,50,50,100,130,16.11092,18.5401245176,0.01,1011.5,4,2023-01-12 23:00:00
"289","JFK",2023,1,13,0,51.8,51.8,100,160,18.41248,21.1887137344,0.01,1009.8,5,2023-01-13
"290","JFK",2023,1,13,1,51.8,51.8,100,NA,20.71404,23.8373029512,0.01,1009.1,8,2023-01-13 01:00:00
"291","JFK",2023,1,13,2,50,50,100,170,18.41248,21.1887137344,0,1007.6,5,2023-01-13 02:00:00
"292","JFK",2023,1,13,3,50,50,100,170,20.71404,23.8373029512,0,1006.5,4,2023-01-13 03:00:00
"293","JFK",2023,1,13,4,51,51,100,170,18.41248,21.1887137344,0,1005,5,2023-01-13 04:00:00
"294","JFK",2023,1,13,5,51,50,96,180,23.0156,26.485892168,0,1004,7,2023-01-13 05:00:00
"295","JFK",2023,1,13,6,50,50,100,190,25.31716,29.1344813848,0.01,1003.1,7,2023-01-13 06:00:00
"296","JFK",2023,1,13,7,51,51,100,180,23.0156,26.485892168,0,1002.4,5,2023-01-13 07:00:00
"297","JFK",2023,1,13,8,50,50,100,180,25.31716,29.1344813848,0,1001,6,2023-01-13 08:00:00
"298","JFK",2023,1,13,9,49,48,96.69,180,23.0156,26.485892168,0,1001.1,6,2023-01-13 09:00:00
"299","JFK",2023,1,13,10,49,48,96.69,180,19.56326,22.5130083428,1e-04,1001.6,7,2023-01-13 10:00:00
"300","JFK",2023,1,13,11,48,48,100,180,21.86482,25.1615975596,0.01,1001.4,8,2023-01-13 11:00:00
"301","JFK",2023,1,13,12,48,48,100,190,17.2617,19.864419126,0.01,1001.1,6,2023-01-13 12:00:00
"302","JFK",2023,1,13,13,48,48,100,180,16.11092,18.5401245176,0,1001.2,6,2023-01-13 13:00:00
"303","JFK",2023,1,13,14,49,48,96.69,190,16.11092,18.5401245176,0,1001,8,2023-01-13 14:00:00
"304","JFK",2023,1,13,15,49,48,96.69,180,12.65858,14.5672406924,0,1001.2,8,2023-01-13 15:00:00
"305","JFK",2023,1,13,16,49,48,96.69,190,12.65858,14.5672406924,0,1000.7,9,2023-01-13 16:00:00
"306","JFK",2023,1,13,17,52,48,86.17,190,12.65858,14.5672406924,0,1000,9,2023-01-13 17:00:00
"307","JFK",2023,1,13,18,50,45,82.86,240,12.65858,14.5672406924,0,1000.7,10,2023-01-13 18:00:00
"308","JFK",2023,1,13,19,50,42,74.15,NA,14.96014,17.2158299092,0,1001.1,10,2023-01-13 19:00:00
"309","JFK",2023,1,13,20,46.4,37.4,70.68,310,16.11092,18.5401245176,0,1002.1,10,2023-01-13 20:00:00
"310","JFK",2023,1,13,21,44,33,65.02,320,18.41248,21.1887137344,0,1003.6,10,2023-01-13 21:00:00
"311","JFK",2023,1,13,22,41,30.9,67.03,310,17.2617,19.864419126,0,1004.5,10,2023-01-13 22:00:00
"312","JFK",2023,1,13,23,41,30.2,65.16,310,16.11092,18.5401245176,0,1004.7,10,2023-01-13 23:00:00
"313","JFK",2023,1,14,0,41,30,64.63,320,19.56326,22.5130083428,0,1005.3,10,2023-01-14
"314","JFK",2023,1,14,1,39.2,30.2,69.88,330,16.11092,18.5401245176,0,1005.8,10,2023-01-14 01:00:00
"315","JFK",2023,1,14,2,40,28.9,64.49,330,17.2617,19.864419126,0,1005.3,10,2023-01-14 02:00:00
"316","JFK",2023,1,14,3,39,28,64.37,360,25.31716,29.1344813848,0,1005.3,10,2023-01-14 03:00:00
"317","JFK",2023,1,14,4,38,27,64.49,350,18.41248,21.1887137344,0,1005.2,10,2023-01-14 04:00:00
"318","JFK",2023,1,14,5,37,27,66.82,350,20.71404,23.8373029512,0,1005.7,10,2023-01-14 05:00:00
"319","JFK",2023,1,14,6,36,26.1,66.97,360,20.71404,23.8373029512,0,1005.8,10,2023-01-14 06:00:00
"320","JFK",2023,1,14,7,35,26.1,69.41,350,25.31716,29.1344813848,0,1007.2,10,2023-01-14 07:00:00
"321","JFK",2023,1,14,8,34,27,75.26,340,19.56326,22.5130083428,0,1006.8,10,2023-01-14 08:00:00
"322","JFK",2023,1,14,9,33,26.1,75.18,340,20.71404,23.8373029512,1e-04,1007.1,10,2023-01-14 09:00:00
"323","JFK",2023,1,14,10,32,26.1,78.58,340,24.16638,27.8101867764,1e-04,1007.3,4,2023-01-14 10:00:00
"324","JFK",2023,1,14,11,32,25,75.07,350,25.31716,29.1344813848,0,1007.6,10,2023-01-14 11:00:00
"325","JFK",2023,1,14,12,32,25,75.07,350,23.0156,26.485892168,1e-04,1008.3,10,2023-01-14 12:00:00
"326","JFK",2023,1,14,13,32,26.1,78.58,350,23.0156,26.485892168,1e-04,1009.7,6,2023-01-14 13:00:00
"327","JFK",2023,1,14,14,32,25,75.07,340,23.0156,26.485892168,1e-04,1010.5,9,2023-01-14 14:00:00
"328","JFK",2023,1,14,15,33.8,24.8,69.25,340,23.0156,26.485892168,1e-04,1010.6,10,2023-01-14 15:00:00
"329","JFK",2023,1,14,16,32,26.6,80.22,350,19.56326,22.5130083428,1e-04,1010,10,2023-01-14 16:00:00
"330","JFK",2023,1,14,17,34,25,69.28,NA,19.56326,22.5130083428,1e-04,1010,10,2023-01-14 17:00:00
"331","JFK",2023,1,14,18,35,24.1,63.86,330,25.31716,29.1344813848,0,1009.5,10,2023-01-14 18:00:00
"332","JFK",2023,1,14,19,35,23,60.99,350,25.31716,29.1344813848,0,1010.2,10,2023-01-14 19:00:00
"333","JFK",2023,1,14,20,34,21.9,60.83,340,25.31716,29.1344813848,0,1010.7,10,2023-01-14 20:00:00
"334","JFK",2023,1,14,21,33,21.9,63.06,350,21.86482,25.1615975596,0,1011.2,10,2023-01-14 21:00:00
"335","JFK",2023,1,14,22,32,21.9,65.92,NA,25.31716,29.1344813848,0,1011.7,10,2023-01-14 22:00:00
"336","JFK",2023,1,14,23,32,21,63.45,350,21.86482,25.1615975596,0,1011.9,10,2023-01-14 23:00:00
"337","JFK",2023,1,15,0,30.9,23,72.18,340,20.71404,23.8373029512,0,1011.4,10,2023-01-15
"338","JFK",2023,1,15,1,32,21,63.45,350,25.31716,29.1344813848,0,1010.7,10,2023-01-15 01:00:00
"339","JFK",2023,1,15,2,32,21.9,65.92,350,26.46794,30.4587759932,0,1012.5,10,2023-01-15 02:00:00
"340","JFK",2023,1,15,3,30.9,21.9,68.91,350,25.31716,29.1344813848,1e-04,1012.2,10,2023-01-15 03:00:00
"341","JFK",2023,1,15,4,30.9,21,66.34,NA,25.31716,29.1344813848,1e-04,1012,9,2023-01-15 04:00:00
"342","JFK",2023,1,15,5,30,21,68.81,340,21.86482,25.1615975596,1e-04,1011.7,10,2023-01-15 05:00:00
"343","JFK",2023,1,15,6,30,21,68.81,340,18.41248,21.1887137344,1e-04,1012.7,9,2023-01-15 06:00:00
"344","JFK",2023,1,15,7,30,21,68.81,340,24.16638,27.8101867764,0,1013.5,10,2023-01-15 07:00:00
"345","JFK",2023,1,15,8,30,21,68.81,350,19.56326,22.5130083428,0,1013.7,10,2023-01-15 08:00:00
"346","JFK",2023,1,15,9,30,21,68.81,340,23.0156,26.485892168,0,1013.9,10,2023-01-15 09:00:00
"347","JFK",2023,1,15,10,30,21,68.81,350,21.86482,25.1615975596,0,1014.7,10,2023-01-15 10:00:00
"348","JFK",2023,1,15,11,30,21,68.81,350,25.31716,29.1344813848,0,1014.8,10,2023-01-15 11:00:00
"349","JFK",2023,1,15,12,30,21,68.81,350,25.31716,29.1344813848,0,1015.4,10,2023-01-15 12:00:00
"350","JFK",2023,1,15,13,30.9,21.9,68.91,350,24.16638,27.8101867764,0,1015.9,10,2023-01-15 13:00:00
"351","JFK",2023,1,15,14,32,21,63.45,350,25.31716,29.1344813848,0,1016.1,10,2023-01-15 14:00:00
"352","JFK",2023,1,15,15,34,21.9,60.83,350,25.31716,29.1344813848,0,1016.3,10,2023-01-15 15:00:00
"353","JFK",2023,1,15,16,36,21,54.08,340,20.71404,23.8373029512,0,1015.8,10,2023-01-15 16:00:00
"354","JFK",2023,1,15,17,37,21,51.99,330,21.86482,25.1615975596,0,1015.4,10,2023-01-15 17:00:00
"355","JFK",2023,1,15,18,39,19.9,45.87,350,21.86482,25.1615975596,0,1015,10,2023-01-15 18:00:00
"356","JFK",2023,1,15,19,39,18,42.28,330,25.31716,29.1344813848,0,1014.4,10,2023-01-15 19:00:00
"357","JFK",2023,1,15,20,39,18,42.28,340,24.16638,27.8101867764,0,1014.6,10,2023-01-15 20:00:00
"358","JFK",2023,1,15,21,38,15.1,38.93,340,23.0156,26.485892168,0,1015.2,10,2023-01-15 21:00:00
"359","JFK",2023,1,15,22,36,15.1,41.96,350,19.56326,22.5130083428,0,1015.9,10,2023-01-15 22:00:00
"360","JFK",2023,1,15,23,35,16,45.22,350,25.31716,29.1344813848,0,1016.1,10,2023-01-15 23:00:00
"361","JFK",2023,1,16,0,34,15.1,45.43,340,21.86482,25.1615975596,0,1016,10,2023-01-16
"362","JFK",2023,1,16,1,34,15.1,45.43,350,20.71404,23.8373029512,0,1015.7,10,2023-01-16 01:00:00
"363","JFK",2023,1,16,2,33,14,44.89,350,25.31716,29.1344813848,0,1015.6,10,2023-01-16 02:00:00
"364","JFK",2023,1,16,3,32,14,46.92,350,18.41248,21.1887137344,0,1015.5,10,2023-01-16 03:00:00
"365","JFK",2023,1,16,4,30.9,12.9,46.74,350,21.86482,25.1615975596,0,1015.4,10,2023-01-16 04:00:00
"366","JFK",2023,1,16,5,30.9,12,44.92,340,19.56326,22.5130083428,0,1014.6,10,2023-01-16 05:00:00
"367","JFK",2023,1,16,6,30.9,12.9,46.74,350,20.71404,23.8373029512,0,1015.1,10,2023-01-16 06:00:00
"368","JFK",2023,1,16,7,30,12.9,48.48,350,19.56326,22.5130083428,0,1015.1,10,2023-01-16 07:00:00
"369","JFK",2023,1,16,8,30,12,46.59,350,18.41248,21.1887137344,0,1014.9,10,2023-01-16 08:00:00
"370","JFK",2023,1,16,9,28.9,12,48.72,350,16.11092,18.5401245176,0,1014.9,10,2023-01-16 09:00:00
"371","JFK",2023,1,16,10,30,12,46.59,330,18.41248,21.1887137344,0,1014.7,10,2023-01-16 10:00:00
"372","JFK",2023,1,16,11,30,12.9,48.48,340,19.56326,22.5130083428,0,1014.6,10,2023-01-16 11:00:00
"373","JFK",2023,1,16,12,30.9,10,41.09,350,12.65858,14.5672406924,0,1014.5,10,2023-01-16 12:00:00
"374","JFK",2023,1,16,13,33,10,37.61,340,18.41248,21.1887137344,0,1014.1,10,2023-01-16 13:00:00
"375","JFK",2023,1,16,14,34,10,36.27,320,17.2617,19.864419126,0,1013.6,10,2023-01-16 14:00:00
"376","JFK",2023,1,16,15,38,9,29.72,340,23.0156,26.485892168,0,1012.9,10,2023-01-16 15:00:00
"377","JFK",2023,1,16,16,41,10,27.55,340,20.71404,23.8373029512,0,1011.4,10,2023-01-16 16:00:00
"378","JFK",2023,1,16,17,42,12,28.86,330,23.0156,26.485892168,0,1010.1,10,2023-01-16 17:00:00
"379","JFK",2023,1,16,18,46,12,24.86,310,17.2617,19.864419126,0,1009,10,2023-01-16 18:00:00
"380","JFK",2023,1,16,19,47,10.9,22.89,320,21.86482,25.1615975596,0,1009,10,2023-01-16 19:00:00
"381","JFK",2023,1,16,20,48,10,21.1,330,14.96014,17.2158299092,0,1009,10,2023-01-16 20:00:00
"382","JFK",2023,1,16,21,45,10.9,24.59,300,12.65858,14.5672406924,0,1008.6,10,2023-01-16 21:00:00
"383","JFK",2023,1,16,22,45,10.9,24.59,300,11.5078,13.242946084,0,1008.7,10,2023-01-16 22:00:00
"384","JFK",2023,1,16,23,44,10.9,25.45,310,16.11092,18.5401245176,0,1009,10,2023-01-16 23:00:00
"385","JFK",2023,1,17,0,43,10.9,26.55,310,17.2617,19.864419126,0,1009.1,10,2023-01-17
"386","JFK",2023,1,17,1,41,10,27.55,310,14.96014,17.2158299092,0,1009.1,10,2023-01-17 01:00:00
"387","JFK",2023,1,17,2,40,12,31.42,300,14.96014,17.2158299092,0,1009.3,10,2023-01-17 02:00:00
"388","JFK",2023,1,17,3,38,14,37.1,310,14.96014,17.2158299092,0,1009,10,2023-01-17 03:00:00
"389","JFK",2023,1,17,4,37,15.1,40.34,330,10.35702,11.9186514756,0,1008.9,10,2023-01-17 04:00:00
"390","JFK",2023,1,17,5,37,16,41.95,300,9.20624,10.5943568672,0,1008.8,10,2023-01-17 05:00:00
"391","JFK",2023,1,17,6,36,17.1,45.77,280,9.20624,10.5943568672,0,1008.8,10,2023-01-17 06:00:00
"392","JFK",2023,1,17,7,35,17.1,47.43,290,8.05546,9.2700622588,0,1008.5,10,2023-01-17 07:00:00
"393","JFK",2023,1,17,8,33.8,17.6,51.04,280,5.7539,6.621473042,0,1008.1,10,2023-01-17 08:00:00
"394","JFK",2023,1,17,9,34,18,51.52,270,9.20624,10.5943568672,0,1008.1,10,2023-01-17 09:00:00
"395","JFK",2023,1,17,10,30.9,19,60.92,250,8.05546,9.2700622588,0,1008.2,10,2023-01-17 10:00:00
"396","JFK",2023,1,17,11,32,19,58.27,260,6.90468,7.9457676504,0,1008.2,10,2023-01-17 11:00:00
"397","JFK",2023,1,17,12,36,18,47.58,270,9.20624,10.5943568672,0,1008.3,10,2023-01-17 12:00:00
"398","JFK",2023,1,17,13,38,18,44.14,260,8.05546,9.2700622588,0,1008.4,10,2023-01-17 13:00:00
"399","JFK",2023,1,17,14,41,17.1,37.63,260,2.30156,2.6485892168,0,1007.5,10,2023-01-17 14:00:00
"400","JFK",2023,1,17,15,42,17.1,36.07,260,4.60312,5.2971784336,0,1007.2,10,2023-01-17 15:00:00
"401","JFK",2023,1,17,16,43,19,37.81,0,0,0,0,1006.3,10,2023-01-17 16:00:00
"402","JFK",2023,1,17,17,43,25,48.7,220,8.05546,9.2700622588,0,1005.5,10,2023-01-17 17:00:00
"403","JFK",2023,1,17,18,43,24.1,46.91,210,8.05546,9.2700622588,0,1004.9,10,2023-01-17 18:00:00
"404","JFK",2023,1,17,19,42,25,50.42,210,8.05546,9.2700622588,0,1004.3,10,2023-01-17 19:00:00
"405","JFK",2023,1,17,20,43,26.1,50.98,180,5.7539,6.621473042,0,1004.7,10,2023-01-17 20:00:00
"406","JFK",2023,1,17,21,43,32,64.88,180,2.30156,2.6485892168,1e-04,1004.2,10,2023-01-17 21:00:00
"407","JFK",2023,1,17,22,43,33,67.82,160,2.30156,2.6485892168,0,1004.5,10,2023-01-17 22:00:00
"408","JFK",2023,1,17,23,42,36,78.8,210,5.7539,6.621473042,0,1004.6,10,2023-01-17 23:00:00
"409","JFK",2023,1,18,0,44,26.1,48.88,230,8.05546,9.2700622588,0,1004.9,10,2023-01-18
"410","JFK",2023,1,18,1,42,30.9,64.24,230,12.65858,14.5672406924,0,1004.5,10,2023-01-18 01:00:00
"411","JFK",2023,1,18,2,43,30,59.83,220,9.20624,10.5943568672,0,1004.8,10,2023-01-18 02:00:00
"412","JFK",2023,1,18,3,42,30.9,64.24,230,10.35702,11.9186514756,0,1004.6,10,2023-01-18 03:00:00
"413","JFK",2023,1,18,4,40,32,73.14,230,10.35702,11.9186514756,0,1004.3,10,2023-01-18 04:00:00
"414","JFK",2023,1,18,5,38,32,79.08,220,10.35702,11.9186514756,0,1004.4,10,2023-01-18 05:00:00
"415","JFK",2023,1,18,6,37,34,88.78,200,5.7539,6.621473042,0,1004.4,10,2023-01-18 06:00:00
"416","JFK",2023,1,18,7,40,37,89.27,220,8.05546,9.2700622588,1e-04,1004.2,10,2023-01-18 07:00:00
"417","JFK",2023,1,18,8,41,39,92.52,240,9.20624,10.5943568672,0,1004.3,10,2023-01-18 08:00:00
"418","JFK",2023,1,18,9,41,39,92.52,240,12.65858,14.5672406924,0,1004.9,10,2023-01-18 09:00:00
"419","JFK",2023,1,18,10,42,40,91.84,240,10.35702,11.9186514756,0,1005.4,10,2023-01-18 10:00:00
"420","JFK",2023,1,18,11,43,40,88.71,250,10.35702,11.9186514756,0,1006.3,7,2023-01-18 11:00:00
"421","JFK",2023,1,18,12,45,40,82.19,260,11.5078,13.242946084,0,1007,9,2023-01-18 12:00:00
"422","JFK",2023,1,18,13,48,40,73.38,280,11.5078,13.242946084,0,1008,10,2023-01-18 13:00:00
"423","JFK",2023,1,18,14,51,41,68.23,270,11.5078,13.242946084,0,1008.7,10,2023-01-18 14:00:00
"424","JFK",2023,1,18,15,51,38,60.46,280,12.65858,14.5672406924,0,1009,10,2023-01-18 15:00:00
"425","JFK",2023,1,18,16,54,36,50.42,300,23.0156,26.485892168,0,1008.4,10,2023-01-18 16:00:00
"426","JFK",2023,1,18,17,54,35,48.65,310,19.56326,22.5130083428,0,1008.1,10,2023-01-18 17:00:00
"427","JFK",2023,1,18,18,52,34,50.12,290,20.71404,23.8373029512,0,1008.7,10,2023-01-18 18:00:00
"428","JFK",2023,1,18,19,53,34,48.13,320,20.71404,23.8373029512,0,1009.5,10,2023-01-18 19:00:00
"429","JFK",2023,1,18,20,53,34,48.13,310,19.56326,22.5130083428,0,1010.6,10,2023-01-18 20:00:00
"430","JFK",2023,1,18,21,51,34,51.81,310,19.56326,22.5130083428,0,1011.8,10,2023-01-18 21:00:00
"431","JFK",2023,1,18,22,49,33,54.24,300,19.56326,22.5130083428,0,1012.7,10,2023-01-18 22:00:00
"432","JFK",2023,1,18,23,49,34,56.23,320,12.65858,14.5672406924,0,1013.9,10,2023-01-18 23:00:00
"433","JFK",2023,1,19,0,49,33,54.24,300,16.11092,18.5401245176,0,1014.8,10,2023-01-19
"434","JFK",2023,1,19,1,47,33,58.47,310,21.86482,25.1615975596,0,1014.9,10,2023-01-19 01:00:00
"435","JFK",2023,1,19,2,46,33,60.49,310,14.96014,17.2158299092,0,1015.8,10,2023-01-19 02:00:00
"436","JFK",2023,1,19,3,44,33,65.02,310,11.5078,13.242946084,0,1016.1,10,2023-01-19 03:00:00
"437","JFK",2023,1,19,4,42,33,70.2,320,10.35702,11.9186514756,0,1016,10,2023-01-19 04:00:00
"438","JFK",2023,1,19,5,43,33,67.82,320,14.96014,17.2158299092,0,1016,10,2023-01-19 05:00:00
"439","JFK",2023,1,19,6,43,33,67.82,310,12.65858,14.5672406924,0,1016.3,10,2023-01-19 06:00:00
"440","JFK",2023,1,19,7,43,33,67.82,290,11.5078,13.242946084,0,1017,10,2023-01-19 07:00:00
"441","JFK",2023,1,19,8,42,33,70.2,320,9.20624,10.5943568672,0,1016.7,10,2023-01-19 08:00:00
"442","JFK",2023,1,19,9,40,34,79.25,270,5.7539,6.621473042,0,1016.7,10,2023-01-19 09:00:00
"443","JFK",2023,1,19,10,41,33,73.25,0,0,0,0,1017.4,10,2023-01-19 10:00:00
"444","JFK",2023,1,19,11,41,33,73.25,310,5.7539,6.621473042,0,1017.8,10,2023-01-19 11:00:00
"445","JFK",2023,1,19,12,42,34,72.78,350,4.60312,5.2971784336,0,1017.7,10,2023-01-19 12:00:00
"446","JFK",2023,1,19,13,42,37,81.98,0,0,0,1e-04,1017.7,10,2023-01-19 13:00:00
"447","JFK",2023,1,19,14,41,38,88.62,60,2.30156,2.6485892168,0.01,1016.4,10,2023-01-19 14:00:00
"448","JFK",2023,1,19,15,40,39,96.55,50,9.20624,10.5943568672,0.01,1017,7,2023-01-19 15:00:00
"449","JFK",2023,1,19,16,40,38,92.48,130,5.7539,6.621473042,0.01,1015.5,6,2023-01-19 16:00:00
"450","JFK",2023,1,19,17,39.2,39.2,100,110,4.60312,5.2971784336,0.01,1013.6,6,2023-01-19 17:00:00
"451","JFK",2023,1,19,18,40,40,100,100,5.7539,6.621473042,0.01,1012.3,4,2023-01-19 18:00:00
"452","JFK",2023,1,19,19,41,41,100,100,9.20624,10.5943568672,0.01,1011.6,10,2023-01-19 19:00:00
"453","JFK",2023,1,19,20,40,40,100,70,8.05546,9.2700622588,0.01,1011.6,4,2023-01-19 20:00:00
"454","JFK",2023,1,19,21,40,40,100,50,9.20624,10.5943568672,0.03,1009.8,4,2023-01-19 21:00:00
"455","JFK",2023,1,19,22,41,40,95.82,70,10.35702,11.9186514756,0.01,1008,5,2023-01-19 22:00:00
"456","JFK",2023,1,19,23,41,41,100,80,10.35702,11.9186514756,0.01,1006.5,8,2023-01-19 23:00:00
"457","JFK",2023,1,20,0,42,42,100,80,16.11092,18.5401245176,0.01,1004.4,5,2023-01-20
"458","JFK",2023,1,20,1,44,44,100,80,12.65858,14.5672406924,0.01,1002.1,3,2023-01-20 01:00:00
"459","JFK",2023,1,20,2,45,45,100,50,10.35702,11.9186514756,0.01,1002.3,3.5,2023-01-20 02:00:00
"460","JFK",2023,1,20,3,41,41,100,350,19.56326,22.5130083428,0.04,1000.1,5,2023-01-20 03:00:00
"461","JFK",2023,1,20,4,41,41,100,40,12.65858,14.5672406924,0.01,1001.2,10,2023-01-20 04:00:00
"462","JFK",2023,1,20,5,42,41,95.84,310,9.20624,10.5943568672,0,1001.4,10,2023-01-20 05:00:00
"463","JFK",2023,1,20,6,42,41,95.84,NA,11.5078,13.242946084,0,1003.2,10,2023-01-20 06:00:00
"464","JFK",2023,1,20,7,42,41,95.84,320,5.7539,6.621473042,0,1002.7,10,2023-01-20 07:00:00
"465","JFK",2023,1,20,8,41,41,100,310,4.60312,5.2971784336,0,1002.8,10,2023-01-20 08:00:00
