establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code
6167242,I1847+V1847,"AAA Cold Storage, Inc.",,40767 Cannel Street ,Laredo,TX,78045,(956) 790-8124,2023-05-23,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,40,4031,N / A,27.722311004867,-99.715999029445,Webb County,48479
123675,I185,Malgor & Co.,,Box 366 ,Catano,PR,00963,(787) 788-0303,2017-11-20,Imported Product,,85,8544,N / A,18.44101,-66.12004,Cataño,72033
6167498,I1892,Sierra Pacific Refrigerated Services,,340 South First Street ,Patterson,CA,95363,(209) 241-5825,2024-08-08,Imported Product,Sierra Pacific Warehouse Group,05,0508,Very Small,37.468649003407,-121.122596031578,Stanislaus County,06099
126757,I19+V19,"Lineage Logistics PFS, LLC",,400 Polar Way ,San Leandro,CA,94577,(510) 352-3900,2021-07-12,Certification - Export; Imported Product,"LINEAGE LOGISTICS PFS, LLC",05,0511,Small,37.713900011831,-122.152011004347,Alameda County,06001
123580,I190,"DSI Warehouse Services, Inc.",,3100 Pawnee ,Houston,TX,77054,(713) 799-9429,2021-06-24,Imported Product,DSI Logistics,40,4032,N / A,29.688380020525,-95.383590001326,Harris County,48201
124067,I193,Quirch Foods Company,,7600 NW 82 Place ,Medley,FL,33166,(305) 691-3535,2020-06-22,Imported Product,,85,8530,Very Small,25.842849009597,-80.333019010878,Miami-Dade County,12086
6167365,I196,Maersk Logistics & Services USA Inc.,181785163,733 Autonomous Drive ,Ridgeville,SC,29472,(912) 433-6735,2023-10-06,Imported Product,Maersk Warehousing & Distribution Services USA LLC; Performance Team,85,8522,Large,33.140563989589,-80.283277025578,Berkeley County,45015
6167555,I197,Lineage Logistics LLC,,8791 Hampton Blvd ,Norfolk,VA,23505,(757) 451-3200,2024-01-16,Imported Product,,80,8019,N / A,36.930340005518,-76.328689994444,Norfolk city,51710
126585,I2+V2A,"Sorbello Warehouse Services , LLC",,51 Elm Street ,Woodstown,NJ,08098,(856) 769-2715,2020-04-21,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,80,8013,N / A,39.657261990782,-75.322232970652,Salem County,34033
123540,I20,"Versacold Texas, LP",,502 North Broadway ,La Porte,TX,77571,(281) 867-2613,2017-05-30,Imported Product,"ART Mortage Borrower OPCO 2010-5; Americold; Americold Logistics; Americold Logistics, LLC; Versacold Logistics Services US; Versacold USA, Inc.",40,4032,N / A,29.670012001726,-95.017546003227,Harris County,48201
100238,I20124+V20124,"W.T. Distributors, Inc.",,351 W. Cole Rd. ,Calexico,CA,92231,(619) 357-6633,2020-04-20,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,05,0518,N / A,32.694548001836,-115.50558700017,Imperial County,06025
6167420,I2056,"Global Freight Solutions, Inc.",,1240 E. Victoria St ,Carson,CA,90746,(310) 669-8686,2023-10-30,Imported Product,Mar Pacific Consolidations and Food Services,05,0507,Very Small,33.866747982738,-118.249607020174,Los Angeles County,06037
123512,I207,"T.C. Trading Company, LLC",933531535,1755 Boblett Street ,Blaine,WA,98230,(360) 332-5656,2021-10-07,Imported Product,TC Trading Company INC,15,1530,N / A,48.989943009331,-122.727575005371,Whatcom County,53073
6167591,I209,Zazules Investment LLC,,"Hato Tejas Industrial Park Calle #3, Lote 10-11-12 ",Bayamon,PR,00922,(787) 798-4819,2024-10-04,Imported Product,N/A,85,8544,Small,18.399484190277,-66.160674410793,Bayamón,72021
126760,I21,Summit Cold Storage,,5450 S. Center Avenue ,Summit,IL,60501,(708) 924-1137,2019-03-03,Imported Product,,50,5006,N / A,41.791808014639,-87.811721995385,Cook County,17031
6167481,I2142+V2142,"Maersk Warehousing & Distribution Services USA, LLC",,298 N Corporate Drive ,Wilmington,NC,28401,(860) 373-8251,2024-02-13,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,Performance Team,80,8005,N / A,34.340624578456,-78.015887307942,Pender County,37141
6164373,I21467,"United Source One, Inc.",,4610 Mercedes Drive Ste. 110,Belcamp,MD,21017,(410) 278-0800,2020-04-20,Imported Product,Source One Imports,80,8014,N / A,39.475964987406,-76.229626041013,Harford County,24025
6167488,I2152+V2152,Agile Cold Claymont LLC,,400 Naamans Road ,Claymont,DE,19703,(912) 655-2334,2024-10-28,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,80,8004,N / A,39.813827869475,-75.447980764836,New Castle County,10003
6167565,I2175+V2175,"RSF, Inc., DBA FreezPak Logistics",,2201 East Allegheny Avenue ,Philadelphia,PA,19134,(973) 523-1899,2024-02-23,Certification - Export; Food Inspection; Identification - Meat; Identification - Poultry,FreezPak Logistics,60,6022,,39.991128994148,-75.106862986044,Philadelphia County,42101
6164393,I21935,Suffolk Cold Storage,,2000 North Gate Commerce Parkway ,Suffolk,VA,23435,(757) 465-3600,2020-04-17,Imported Product,,80,8019,N / A,36.814235014289,-76.477025037854,Suffolk city,51800
126774,I22+V22,"Melrose Storage and Distribution, Inc.",,400 Kennedy Drive ,Sayreville,NJ,08872,(732) 316-4740,2020-05-01,Certification - Export; Identification - Meat; Imported Product,,80,8020,N / A,40.483247000018,-74.304890033931,Middlesex County,34023
6169135,I2204+V2204,Froods International Warehouse and Distribution LLC,,1045 S Highland Ave ,Tucson,AZ,85719,(520) 444-4972,2026-01-21,Certification - Export; Imported Product,,05,0504,N / A,32.20871022074,-110.951224840689,Pima County,04019
6167619,I2234+V2234,"Lineage Logistics, LLC",,7500 Uvalde Road ,Houston,TX,77049,(281) 310-4194,2023-10-12,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,40,4032,N / A,29.833546997902,-95.181164022154,Harris County,48201
6168078,I224,Caguas Warehouse LLC,,"BO. RIO CANAS, PARQUE IND RIO CANAS NUM 24,25 ",Caguas,PR,00726,(787) 783-1988,2024-09-26,Imported Product,GMT LLC,85,8544,Large,18.2241007,-66.0387048,Caguas,72025
123527,I226,"Berkshire Refrigerated Warehousing, LLC",,4550 South Packers Avenue ,Chicago,IL,60609,(773) 254-2424,2021-10-12,Imported Product,,50,5003,N / A,41.811775524996,-87.658663964604,Cook County,17031
6167666,I229,"Vertical Cold Storage, LLC",118129721,11801 NW 102 Road ,Medley,FL,33178,(305) 691-5391,2023-12-29,Imported Product,N/A,85,8530,Large,25.874492999108,-80.36782603728,Miami-Dade County,12086
6167379,I235,"Lineage Logistics, LLC",,502 10th Ave N ,Algona,WA,98001,(470) 330-6462,2023-06-28,Imported Product,,15,1527,N / A,47.290908981716,-122.245932995456,King County,53033
6167872,I2395,D&T Foods Inc.,,1261 Martin Ave ,Santa Clara,CA,95050,(408) 727-8331,2024-07-31,Imported Product,,05,0519,Very Small,37.367907998789,-121.954419958384,Santa Clara County,06085
6167752,I2406+V2406,A&I Logistic Inc.,,10615 Ruchti Road ,South Gate,CA,90820,(800) 500-0225,2024-02-02,Certification - Export; Imported Product,,05,0514,N / A,33.93326400031,-118.171728997571,Los Angeles County,06037
123603,I252,American Samoa Government,854990462,American Samoa Government ,Pago Pago,AS,96799,(684) 633-4520,2019-07-15,Imported Product,,15,1505,N / A,-14.32288055,-170.7184103,West,
123599,I255,"Pacific Transload Systems DBA Pacific Coast Container, Inc.",,1300 Maritime Street ,Oakland,CA,94607,(510) 893-5420,2020-07-24,Imported Product,PCC Logistics,05,0511,N / A,37.816900061226,-122.306683712681,Alameda County,06001
123583,I258,Seaonus Cold Storage -- Jacksonville LLC,054022546,2625 West 5th Street ,Jacksonville,FL,32254,(904) 486-6059,2020-09-17,Imported Product,,85,8523,Very Small,30.345549015489,-81.709232964418,Duval County,12031
126940,I26,Lakeside Refrigerated Services,190354142,2600 Oldmans Creek Road ,Swedesboro,NJ,08085,(650) 813-1300,2020-11-02,Imported Product,,80,8012,N / A,39.749822645814,-75.376191159255,Gloucester County,34015
123598,I261,"J.C. Tenorio Ent., Inc.",,Joeten Shopping Center Susupe  ,Saipan,MP,96950,(670) 234-6446,2020-02-06,Imported Product,,15,1506,N / A,15.1567995,145.7040455,Saipan,69110
123514,I264,U.S. Import Meat Inspection,,410 Elm Street ,Sweet Grass,MT,59484,(406) 335-2980,2017-09-20,Imported Product,,15,1515,N / A,48.994591068008,-111.969295578063,Toole County,30101
123504,I265,"Freezer Services of Michigan, L.L.C.",557072972,8350 Saint Aubin Street ,Hamtramck,MI,48212,(313) 871-5040,2017-11-02,Imported Product,Border City U.S.A,50,5034,N / A,42.383768988021,-83.055673978783,Wayne County,26163
123568,I267,"Goya de Puerto Rico, Inc.",,Luchetti Industrial Park ,Bayamon,PR,00621,(809) 740-4900,2020-09-29,Imported Product,,85,8544,N / A,18.41299923,-66.14418297,Bayamón,72021
123668,I271,"A. N. Deringer, Inc.",00-2430668,178 West Service Road ,Champlain,NY,12919,(518) 298-7465,2019-01-28,Imported Product,,60,6026,Very Small,45.00282258494,-73.454660118304,Clinton County,36019
6168137,I2729+V2729,Mexus Cold Storage,113431526,13613 Evolution Loop ,Laredo,TX,78045,(956) 799-8903,2024-07-05,Certification - Export; Imported Product,,40,4031,N / A,27.683999446745,-99.480487932485,Webb County,48479
123509,I27373,The Classic Jerky Company,,21655 Trolley Industrial Drive ,Taylor,MI,48180,(313) 292-4100,2016-10-31,Imported Product,,50,5034,N / A,42.261714982922,-83.247345976181,Wayne County,26163
100598,I27453+V27453,"New Orleans Cold Storage & Warehouse Company, Ltd.",,3411 Jourdan Road ,New Orleans,LA,70126,(504) 944-4400,2021-03-01,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,40,4015,N / A,29.996731001882,-90.016354979024,Orleans Parish,22071
123492,I277,Jacob Fleishman Cold Storage,,1177 NW 81st  Street ,Miami,FL,33150,(305) 696-2350,2020-06-19,Imported Product,,85,8530,Very Small,25.849551011738,-80.216790009391,Miami-Dade County,12086
6168161,I2783+V2783,FreezPak Logistics,011718350,7818 Fisher Rd ,Baytown,TX,77523,(346) 693-8809,2024-08-21,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,"FreezPak Logistice; Ray S.F., INC",40,4032,N / A,29.729654685666,-94.865290241838,Chambers County,48071
123510,I28,Luen Fung Enterprises,779903392,Harmon Industrial Park ,Harmon,GU,96931,(671) 646-7072,2017-10-15,Imported Product,,15,1506,N / A,13.5039,144.81332,Tamuning-Tumon-Harmon,66010
6168272,I2857+V2857,Agile Cold Storage Joliet LLC,,2791 Spencer Road ,Joliet,IL,60433,(912) 655-2334,2025-08-12,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,50,5006,,41.496353821364,-88.031132899907,Will County,17197
6168290,I2921+V2921,"GDC Cold, Inc.",,1111 Beltway Parkway ,Laredo,TX,78045,(956) 724-5444,2024-08-22,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,40,4031,N / A,27.683316002452,-99.473286019393,Webb County,48479
6168466,I2988+V2988,Americold LLC,,14981 Thunderbird Rd ,Kansas City,MO,64147,(316) 838-9317,2025-07-08,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,35,3507,Large,38.855136869198,-94.550126047727,Jackson County,29095
123564,I3,"Northwestern Selecta, Inc.",091132589,796 Calle C Mario Julia Industrial Park ,San Juan,PR,00920,(787) 781-1950,2022-02-28,Imported Product,"Numeat Packing, Inc.",85,8544,Small,18.416325694011,-66.096100354578,San Juan,72127
123576,I30,F&C&R Investment Corporation,,"Road 175 KM 27.2, Lot 34 Urb. Industrial Rio Canas ",Caguas,PR,00725,(787) 783-1988,2022-02-28,Imported Product,,85,8544,Large,18.227532117428,-66.028737167064,Caguas,72025
123584,I301,Total Distribution Inc.,,600 Ellis Road North ,Jacksonville,FL,32254,(904) 446-4828,2020-02-10,Imported Product,,85,8523,Small,30.333808986626,-81.745114969902,Duval County,12031
123569,I303,"Northwestern Meat, Inc.",,2100 N.W. 23 Street ,Miami,FL,33142,(305) 633-8112,2020-06-19,Imported Product,,85,8530,Very Small,25.79793298887,-80.229956973451,Miami-Dade County,12086
6168483,I3072+V3072,Winchester Cold Storage,,280 Brooke Rd. ,Winchester,VA,22603,(540) 662-4151,2025-01-17,Certification - Export,WCS Logistics,80,8008,N / A,39.199233340376,-78.148693376611,Frederick County,51069
123541,I31,"Lineage Logistics PFS, LLC",,2700 Trade Street ,Chesapeake,VA,23323,(757) 558-4700,2020-05-07,Imported Product,,80,8019,N / A,36.766511014088,-76.338489025989,Chesapeake city,51550
6168443,I310+V310,MEDLOG Cold Storage Savannah LLC,,1300 Heritage Way ,Rincon,GA,31326,(718) 772-1138,2025-08-27,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,N/A,85,8509,N / A,32.2915658,-81.2315803,Effingham County,13103
123519,I311,"Jose G. Flores, Inc.",,Amelia Industrial Park; Lot #27 D Street ,Guaynabo,PR,00966,,2020-09-29,Imported Product,,85,8544,N / A,18.40021,-66.11832,Guaynabo,72061
6168493,I3110+V3110,"Ray S. F., Inc DBA, FreezPak Logistics",,3050 E Washington Blvd ,Los Angeles,CA,90023,(973) 523-1899,2025-05-29,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,05,0535,Small,34.015859986663,-118.215316989559,Los Angeles County,06037
6168446,I313,Colorado Box Beef,,3205 SE 19th AVE ,Port Everglades,FL,33316,(305) 691-3535,2025-05-15,Imported Product,ATG Transportaion LLC; Quirch Foods LLC,85,8535,Small,26.084922019432,-80.120734991562,Broward County,12011
123570,I319,"Ballester Hermanos, Inc.",119229676,"Ballester Hermanos, Inc. Carr. PR-5 Km. 4.0, Bo. Palmas",Catano,PR,00962,(787) 788-4110,2020-10-05,Imported Product,,85,8544,Very Small,18.42925355955,-66.137287446935,Cataño,72033
6169139,I3196+V3196,"3200 Clinton St., LLC",,160 Empire Drive ,West Seneca,NY,14224,(912) 655-2334,2026-01-20,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,60,6009,Very Small,42.860277417516,-78.76283122169,Erie County,36029
6168573,I3213,GMR Freezer & Cold Storage,,1760 W Oak Road ,Vineland,NJ,08360,(856) 305-4214,2025-06-02,Imported Product,,80,8013,N / A,39.504153998685,-75.057337860303,Cumberland County,34011
123596,I327,"Mendez & Co., Inc.",,Las Palmas Industrial Park Calle 4 lot #10,Catano,PR,00962,(787) 788-1018,2017-11-20,Imported Product,,85,8544,N / A,18.423762981977,-66.146262989448,Cataño,72033
6168648,I3271+V3271,Americold Logistics,,97 North Mill Rd. ,Vineland,NJ,08360,(856) 690-9000,2025-03-27,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,80,8013,N / A,39.489265417847,-75.061307739532,Cumberland County,34011
123578,I33,Payless Distribution Center (PDC),779909019,370 Mendioka Street ,Dededo,GU,96929,(671) 477-9266,2020-10-20,Imported Product,,15,1506,N / A,13.502290017671,144.824969994288,,66010
6168682,I3312+V3312,JE Exports,,1350 Piper Ranch Road ,San Diego,CA,92154,(619) 889-6575,2025-04-02,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,JE Exports,05,0518,N / A,32.571913005119,-116.954326041487,San Diego County,06073
6168690,I3322+V3322,FreezPak Logistics Suffolk,,125 Maya Way ,Suffolk,VA,23435,(973) 523-1899,2025-05-20,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,80,8019,N / A,36.818236995869,-76.473898001236,Suffolk city,51800
6168700,I3335+V3335,"Coyotarts, LLC",,2199 BRITANNIA BLVD ,SAN DIEGO,CA,92154,(858) 239-3481,2025-04-15,Certification - Export,,05,0518,N / A,32.557791216559,-116.979143431866,San Diego County,06073
6168720,I3358+V3358,Agile Cold New Orleans LLC,,39200 Pearl Pkwy ,Pearl River,LA,70452,(912) 655-2334,2025-03-11,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,40,4015,N / A,30.366004267954,-89.754903613574,St. Tammany Parish,22103
6167980,I336+V336,"KRES Cold Storage , LLC",046827681,3546 N Mill Rd ,Vineland,NJ,08037,(856) 677-5737,2025-02-12,Identification - Meat; Identification - Poultry; Imported Product,,80,8013,Small,39.539521019691,-75.060113004902,Cumberland County,34011
100517,I341+V34191,Hidalgo Logistics LLC,,1100 E. Produce Road ,Hidalgo,TX,78557,(956) 843-6596,2022-04-28,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,40,4031,N / A,26.108894011056,-98.249623960932,Hidalgo County,48215
6162864,I34311,Paden Cold Inc.,93-391-4116,5714 Curlew Dr. ,Norfolk,VA,23502,(757) 410-3175,2020-04-16,Imported Product,,80,8019,N / A,36.842111003046,-76.208031995319,Norfolk city,51710
100696,I34582+V34582,"Lineage Logistics PFS, LLC",,518 Forest Parkway ,College Park,GA,30349,(404) 767-2210,2020-09-14,Certification - Export; Identification - Meat; Identification - Poultry,,85,8505,Small,33.615666019551,-84.407314036231,Clayton County,13063
123605,I36,"Lineage Logistics, LLC",611934159,1780 West Beaver Street ,Jacksonville,FL,32209,(904) 301-1400,2020-10-20,Imported Product,,85,8523,Small,30.333273005827,-81.686563017632,Duval County,12031
6168802,I365+V365,"Arcadia Cold Charleston, LLC",119465976,1017 Artic Lupine Drive ,Ridgeville,SC,29472,(854) 269-8800,2025-08-25,Certification - Export; Food Inspection; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,N/A,85,8522,Large,33.052484,-80.334269,Dorchester County,45035
6168926,I366,"John R White Company, Inc",,"200 Citation Ct, Suite 100 ",Birmingham,AL,35209,(205) 542-2066,2025-07-11,Imported Product,N/A,90,9001,Small,33.446221991184,-86.84784897922,Jefferson County,01073
123667,I37,"Lineage Logistics PFS, LLC",611934159,10060 Porter Road ,La Porte,TX,77571,,2020-01-31,Imported Product,,40,4032,N / A,29.695781995401,-95.075054995285,Harris County,48201
6168813,I371,"Agile Cold Storage Macon, LLC",,917 Joe Tamplin Industrial Boulevard ,Macon,GA,31217,(912) 655-2334,2026-01-02,Imported Product,N/A,85,8501,N / A,32.812862001738,-83.543048959013,Bibb County,13021
6169040,I3732+V3732,"Kotick Cold JV, LLC",,10228 Crossroads Lp. ,Laredo,TX,78045,(956) 655-1791,2025-09-02,Certification - Export; Identification - Meat; Identification - Poultry; Imported Product,,40,4031,N / A,27.610847995435,-99.490633038567,Webb County,48479
6168213,I375,"Triple J Five Star Wholesale Foods, Inc",855023094,490 North Marine Corps Dr ,Dededo,GU,96929,(671) 637-7576,2024-07-30,Imported Product,,15,1506,N / A,13.54240171376,144.891103291983,Guam,66010
6169058,I3754+V3754,"Cold Chain Solutions, LLC",081153836,810 Untion Packfic Blvd ,Laredo,TX,78045,(956) 744-3486,2025-12-17,AMS RTE Canada EV Program; Certification - Cysticercus; Certification - Export; Identification - Meat; Identification - Poultry; Imported Product; Off-Premise Freezing - Egg Products; Off-Premise Freezing - Meat; Off-Premise Freezing - Poultry,,40,4031,N / A,27.619649454774,-99.475962780172,Webb County,48479
